platform,external_id,video_url,video_id,url,title,channel,published_at,description,thumbnail_url,view_count,like_count,embeddable,privacy_status
youtube,m3tPDTtK8mg,https://www.youtube.com/watch?v=m3tPDTtK8mg,m3tPDTtK8mg,https://www.youtube.com/watch?v=m3tPDTtK8mg,助けてください！箸が止まりません「ジューシー豚こま(夢中豚こま)」詳しいレシピは概要欄を見てね♪#やみつき#豚肉 #豚肉レシピ #晩ごはん #おかず #簡単レシピ #レシピ動画 #料理動画 #料理動画,デリッシュキッチン,2025-02-20T03:00:40Z,"おろし玉ねぎ入りのたれをたっぷり染みこませた豚こま肉レシピです。片栗粉をまぶして焼いた豚こまに味がしみしみ！ごはんが止まりません♪

▶︎チャンネル登録はこちら
https://bit.ly/2VyMCa5

▶︎詳しくは”無料の公式アプリ”から検索！
https://app.adjust.com/193f3eso


■材料 (2人分)
・豚こま切れ肉　300g
・玉ねぎ　1/2個(100g)
・片栗粉　大さじ1
・サラダ油　大さじ1
☆たれ
・砂糖　大さじ2
・しょうゆ　大さじ3
・おろしにんにく　小さじ1
・おろししょうが　小さじ1/2
・唐辛子(輪切り)　小さじ1
・白いりごま　小さじ1
・水　100cc

■手順
(1)玉ねぎはすりおろす(おろし玉ねぎ)。
(2)フライパンに豚肉、片栗粉を入れて全体にまぶすように混ぜる。
(3)フライパンの隙間にサラダ油を入れて中火で熱し、軽く広げて上下を返しながら肉に火が通るまで焼く。
(4)おろし玉ねぎ、☆を加えて混ぜながら1〜2分加熱する。

▶︎au Short(旧5Gチャンネル)でもデリッシュキッチンの簡単レシピを配信中！
https://app5g.page.link/fr67

※料理を楽しむにあたり、気をつけていただきたいこと
　https://corp.every.tv/cooking_notes

----------------------------------
お問い合わせはこちら
https://help.delishkitchen.tv/hc/ja/requests/new
----------------------------------",https://i.ytimg.com/vi/m3tPDTtK8mg/maxresdefault.jpg,2885973,68385,True,public
youtube,Tl_ebKQEuVA,https://www.youtube.com/watch?v=Tl_ebKQEuVA,Tl_ebKQEuVA,https://www.youtube.com/watch?v=Tl_ebKQEuVA,レンジで簡単！豚バラ白菜のウマいヤツ,まるみキッチン【簡単レシピ】,2023-04-27T08:00:12Z,"㊗️13万部突破🎉
【やる気１％ごはん】
 ↓ご購入はこちらからお願いします↓
https://www.amazon.co.jp/dp/4046818174/ 
（amazonに飛びます）
【材料】
白菜　1/8玉
豚バラスライス　200g
めんつゆ　大さじ2
（2倍濃縮）
焼き肉のタレ　大さじ2
ポン酢　大さじ2
白ごま　大さじ1
※きざみねぎ

【作り方】
①白菜1/8玉をざく切り
②耐熱皿に白菜、豚バラスライスの順に敷き詰めたらめんつゆ大さじ2を回しがける
③ふんわりラップして600w6分チン
④焼き肉のタレ・ポン酢各大さじ2、白ごま大さじ1混ぜたら③に回しがけて完成

ダイエット中の人はポン酢だけでもめっちゃおいしいのでぜひお試しください！


BGM
▶https://dova-s.jp/bgm/play15624.html

#豚バラ白菜ミルフィーユ, #無水調理,#Shorts",https://i.ytimg.com/vi/Tl_ebKQEuVA/maxresdefault.jpg,2628131,80134,True,public
youtube,3O6ySwAjA2A,https://www.youtube.com/watch?v=3O6ySwAjA2A,3O6ySwAjA2A,https://www.youtube.com/watch?v=3O6ySwAjA2A,夫がよく食べたいという『我が家のポトフ』 #簡単レシピ #料理,さな〻旦那胃袋つかみメシ🍳,2024-09-05T08:00:02Z,,https://i.ytimg.com/vi/3O6ySwAjA2A/maxresdefault.jpg,949765,20458,True,public
youtube,INalXp785IY,https://www.youtube.com/watch?v=INalXp785IY,INalXp785IY,https://www.youtube.com/watch?v=INalXp785IY,【悪魔のガーリックバターソーセージ丼】,まるみキッチン【簡単レシピ】,2023-07-12T08:00:08Z,"お家にある材料だけで最高にわんぱくな味わいを実現しました！

【材料】
ウインナー　6本
バター　10g
おろしにんにく　2cm
醤油　小さじ1
白ごはん　1膳
卵黄　1つ
※ブラックペッパー

【作り方】
①ウインナーを1cm幅にカット
※手でちぎってもオッケー
②フライパンにバターを溶かしたら①、おろしにんにく、しょうゆを投入してサッと炒める
③白ごはんに②を盛り付けたら卵黄、お好みでブラックペッパーを添えて完成
※卵白は白ごはんに混ぜるのもおすすめ！

#ソーセージ丼, #ウインナー丼,#Shorts",https://i.ytimg.com/vi/INalXp785IY/maxresdefault.jpg,1622394,40043,True,public
youtube,MlpOJswBRsk,https://www.youtube.com/watch?v=MlpOJswBRsk,MlpOJswBRsk,https://www.youtube.com/watch?v=MlpOJswBRsk,【爆速！レンジで5分なすの煮浸し】詳細はコメント欄へ  #おすすめ #簡単レシピ #時短,まいのごはん。 ,2025-08-05T11:32:43Z,,https://i.ytimg.com/vi/MlpOJswBRsk/maxresdefault.jpg,538198,6329,True,public
youtube,hF3F9oDX5BY,https://www.youtube.com/watch?v=hF3F9oDX5BY,hF3F9oDX5BY,https://www.youtube.com/watch?v=hF3F9oDX5BY,ごはんが一瞬で無くなるくらいうまい【鶏もも肉の旨だれジュワ焼き】詳しいレシピは概要欄を見てね♪ #晩ごはん #おかず #鶏もも肉 #鶏肉 #鶏肉レシピ #簡単レシピ #レシピ動画  #夢中鶏もも肉,デリッシュキッチン,2025-01-22T03:00:29Z,"ねぎたっぷりの旨だれをソテーした鶏もも肉にかけて召し上がれ！おいしさがジュワっと広がります♪

▶︎チャンネル登録はこちら
https://bit.ly/2VyMCa5

▶︎詳しくは”無料の公式アプリ”から検索！
https://app.adjust.com/193f3eso


■材料 (2人分)
・鶏もも肉　1枚(300g)
・塩こしょう　少々
・片栗粉　大さじ1
・サラダ油　大さじ1/2
・旨ねぎだれ
・長ねぎ　1/2本(80g)
・にんにく　1かけ
・砂糖　大さじ2
・しょうゆ　大さじ3
・水　100cc
・唐辛子(輪切り)　少々
・白いりごま　大さじ1

■手順
(1)ねぎはみじん切りにする。にんにくは縦半分に切って芯を取り除く。
(2)鶏肉は両面に塩こしょうをふり、片栗粉をまぶす。
(3)フライパンにサラダ油を入れて弱めの中火で熱し、にんにく、鶏肉の皮目を下にして入れる。鶏肉は軽く押さえながらこんがりと焼き色がつくまで5分ほど焼く。裏返し、肉に火が通るまで焼く。にんにくも上下を返しながら焦げないように焼く。(にんにくが焦げそうになったら鶏肉の上に乗せておきましょう。)
(4)鶏肉を取り出し、食べやすい大きさに切って器に入れる。
(5)3のフライパンに砂糖、しょうゆ、水、唐辛子を入れて中火で熱する。ふつふつとしてきたらねぎ、白いりごまを加えてにんにくを潰しながら1分ほど加熱する(旨ねぎだれ)。
(6)4の鶏肉に旨ねぎだれをかける。

▶︎au Short(旧5Gチャンネル)でもデリッシュキッチンの簡単レシピを配信中！
https://app5g.page.link/fr67

※料理を楽しむにあたり、気をつけていただきたいこと
　https://corp.every.tv/cooking_notes

----------------------------------
お問い合わせはこちら
https://help.delishkitchen.tv/hc/ja/requests/new
----------------------------------",https://i.ytimg.com/vi/hF3F9oDX5BY/maxresdefault.jpg,4668088,132319,True,public
youtube,rTDS3NE9e7E,https://www.youtube.com/watch?v=rTDS3NE9e7E,rTDS3NE9e7E,https://www.youtube.com/watch?v=rTDS3NE9e7E,【鶏むね肉しっとり!!甘酢みぞれ】無口の料理人夫が唸った #おすすめ #料理 #晩御飯,まいのごはん。 ,2025-09-29T06:57:14Z,"ᝰ✍🏻レシピ詳細は↓保存して作ってみてね🐰⁣
⁣
⁣
無口な料理人の夫がつまみ食いをして一言…⁣
⁣
「うまっっっ！！」と唸った⁣
鶏胸肉の甘酢みぞれ！😍⁣
⁣
カリッとした表面に甘酢だれが染み込んで⁣
さらに大根おろしでさっぱり✨食べ応えもあって最高においしいです☺️⁣
⁣
┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈⁣
⁣
⁣
🍓材料  2人分 15分⁣
⁣
鶏むね肉  300g⁣
大根  200g⁣
A酒  大さじ1⁣
A片栗粉 小さじ2⁣
A塩、こしょう 各少々⁣
Bしょうゆ、みりん、砂糖  各大さじ２⁣
B酢 小さじ１⁣
片栗粉  大さじ２⁣
サラダ油  大さじ３⁣
⁣
┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈⁣
⁣
🍓つくりかた⁣
⁣
① 鶏むね肉はフォークで全体を数箇所刺したら、ポリ袋にA 酒大さじ1、片栗粉小さじ2、塩、こしょう各少々とともに入れて揉み込む。大根はすりおろして、手で絞って水けを切る。B しょうゆ、みりん、砂糖各大さじ２、酢小さじ１は混ぜ合わせる。⁣
⁣
② ①に片栗粉を加えて、全体にまぶす。⁣
⁣
③ フライパンにサラダ油をひき中火で熱し、②を皮目から入れて片面3分ほど焼いたら、裏返して蓋をし、弱めの中火で3分ほど蒸し焼きにする。⁣
⁣
④ ペーパータオルで余分な脂を拭き取り、B しょうゆ、みりん、砂糖各大さじ２、酢小さじ１を加えたら中火にして裏返しながら1〜2分ほど煮からめる。⁣
⁣
⑤ タレを残したまま火を止め、肉を取り出して食べやすい大きさに切って器に盛りつける。①の大根おろしをのせ、残りのタレを上から全体にかけて、小ねぎをふる。⁣
⁣
⁣
┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈⁣
⁣
🍓ポイント⁣
⁣
・鶏胸肉にAの下味を漬けたら、焼く直前に片栗粉を加えて全体にまぶします。⁣
⁣
・たれは最後に上からかけるので、残しておくようにします。⁣
⁣
・お好みで黒胡椒を振っても。⁣
⁣
┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈⁣
⁣
⁣
冷蔵庫にある身近な食材と調味料で✨️⁣
⁣
＼忙しくてもできる！簡単爆ウマごはん／発信してます🐰🫧⁣
⁣
家族ウケ抜群の時短レシピ満載❣️⁣
⁣
見逃さないように、フォローand保存して、⁣
これからの料理が少しでも楽になれたらうれしいです☺️💖⁣
数ある投稿の中から、見て頂きありがとうございました🙇🏻‍♀️‪‪⁣
⁣
⁣
～お知らせ⋆͛📢⋆～⁣
⁣
レシピ本がおかげさまで⁣
好評いただいております✨️😭！⁣
⁣
「調理師ママが考えた 子どもがどんどんおかわりするレシピ」宝島社より⁣
⁣
全国書店、Amazon、楽天ブックスにて⁣
好評発売中です✨️⁣
よろしくお願いします🩵⁣
⁣
┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈┈⁣
⁣
#鶏肉 #鶏胸肉 #ダイエット #献立#節約レシピ  #おうちごはん  #時短料理 # #簡単ごはん  #子どもご飯",https://i.ytimg.com/vi/rTDS3NE9e7E/maxresdefault.jpg,1710293,31392,True,public
youtube,CmHtn8rBk3Y,https://www.youtube.com/watch?v=CmHtn8rBk3Y,CmHtn8rBk3Y,https://www.youtube.com/watch?v=CmHtn8rBk3Y,パパッと美味しい！てりやきチキンの作り方 ｜ How to make Teriyaki Chicken,デリッシュキッチン,2016-11-02T13:00:01Z,"〜携帯の全画面での視聴をおすすめします！〜

Delish Kitchenでは、毎日おいしいレシピを紹介しています♪
▷チャンネル登録
https://www.youtube.com/c/DELISHKITCHEN_tv?sub_confirmation=1
▷Instagram
https://instagram.com/delishkitchen.tv/

お弁当にぴったりなレシピをご紹介！
味がしっかりとしみていてご飯との相性バッチリです！
てりやきチキンは手順も簡単なので嬉しい♪

材料
(2人分）
・鶏もも肉　　1枚(250g)
・片栗粉　　　適量
・サラダ油　　大さじ1
・酒　　　　　大さじ1
・みりん　　　大さじ2
・砂糖　　　　大さじ1
・醤油　　　　大さじ2
・マヨネーズ　適量

手順
1.　鶏肉は一口大に切って、片栗粉をまぶす
2.　フライパンにサラダ油を熱し、鶏肉を皮目を下にして入れて中火で焼く
3.　皮目にしっかり焼き色がついたらひっくり返し、ふたをして弱火で2分焼く
4.　肉に火が通ったら酒、みりん、砂糖、醤油を加えて火を強め、煮からめる
5.　お好みでマヨネーズをかけて完成！

※お肉に火が通っていることを確認し、お召し上がりください

DELISH KITCHENが本になりました！
Amazonにて 発売中♪
http://amzn.to/1qPjXM2

作ったらInstagramで #delishkitchentv のタグをつけてぜひ教えてください♪

■■■おすすめの動画はこちら♪

お弁当に！おつまみに！ぎょうざ風カツ作り方｜How to make Gyoza Cutlet
https://www.youtube.com/watch?v=OsRj4Tv3AkE

サワークリームがアクセント！サーモンとほうれん草のサンドフライの作り方 ｜ How to make Fry with Salmon & Spinach
https://www.youtube.com/watch?v=13LhlgRq5xg&list=PL8OSxvuxpC1Gtc9as1xTRyZC6u0Is8--t&index=14

つるっとヘルシー！糸こんにゃく青椒肉絲の作り方 ｜ How to make Chinjao Rosu with Konjac noodle
https://www.youtube.com/watch?v=AYWbsv6VIcw&list=PL8OSxvuxpC1Gtc9as1xTRyZC6u0Is8--t&index=22

さっぱり美味しい甘酢味！鶏とさつまいもの甘酢炒め煮の作り方 ｜ How to make Stir-fry & Boiled Chicken & 
Sweet potato with Vinegar
https://www.youtube.com/watch?v=GSLyyQx5QOY&list=PL8OSxvuxpC1Gtc9as1xTRyZC6u0Is8--t&index=27

外はカリカリ！中はとろ〜り！カリカリ鶏団子の作り方 ｜ How to make Crisp Chicken Balls
https://www.youtube.com/watch?v=IUo-jE3Jjwk&list=PL8OSxvuxpC1Gtc9as1xTRyZC6u0Is8--t&index=35

洗い物１つ！BBQスペアリブの作り方 ｜ How to make oneplate BBQ Spareribs
https://www.youtube.com/watch?v=ToL8bVM8lp0&list=PL8OSxvuxpC1Gtc9as1xTRyZC6u0Is8--t&index=42

チーズでまろやか度UP！ほうれん草ロールチキンの作り方 ｜ How to make Roll Chicken with Cheese & Spinach
https://www.youtube.com/watch?v=xy6nmBPyBXg

包丁なしで手軽にできる！豚マヨ焼きカツの作り方｜How to make Pork cutlet with mayonnaise
https://www.youtube.com/watch?v=qQiejbIHyFM

ご飯が止まらない！豚肉のバターポン酢炒めの作り方 ｜ How to make Fried Pork with Butter & Ponzu sauce
https://www.youtube.com/watch?v=sCh8zP4rnqQ

とろ〜りチーズでひと工夫！チーズロールキャベツの作り方｜How to make Cheese Roll Cabbage
https://www.youtube.com/watch?v=rOYFF4sdUsA",https://i.ytimg.com/vi/CmHtn8rBk3Y/maxresdefault.jpg,1418733,34073,True,public
youtube,VyRjh3CAuV4,https://www.youtube.com/watch?v=VyRjh3CAuV4,VyRjh3CAuV4,https://www.youtube.com/watch?v=VyRjh3CAuV4,材料２つで激ウマレシピ【豚じゃが炒め】#shorts #簡単レシピ #じゃがいも,パパっとdish,2025-06-24T05:10:40Z,,https://i.ytimg.com/vi/VyRjh3CAuV4/maxresdefault.jpg,897106,13082,True,public
youtube,H8PgbP17qYQ,https://www.youtube.com/watch?v=H8PgbP17qYQ,H8PgbP17qYQ,https://www.youtube.com/watch?v=H8PgbP17qYQ,何回作ってもすぐ消える「無限きゅうり」詳しいレシピは概要欄をチェック！ #きゅうり #きゅうり レシピ #副菜,デリッシュキッチン,2025-06-25T04:30:19Z,"キッチンバサミで切ったランダムな切れ端に味がしみしみ♪ポリ袋ひとつでできる簡単な即席箸休めです！

▶︎チャンネル登録はこちら
https://bit.ly/2VyMCa5

▶︎詳しくは”無料の公式アプリ”から検索！
https://app.adjust.com/193f3eso


■材料 (きゅうり2本分)
・きゅうり　2本(200g)
☆調味料
・しょうゆ　大さじ1
・めんつゆ[3倍濃縮]　大さじ2
・ごま油　大さじ1
・唐辛子(輪切り)　少々
・白いりごま　大さじ1

■手順
(1)きゅうりはキッチンバサミで両端を切り落とし、まわしながら食べやすい大きさに切りながらポリ袋に入れる。
(2)☆を加えてなじむまで1分ほどもむ。(半日ほど冷蔵庫でおいても味がしみておいしくお召し上がりいただけます。)

▶︎au Shortでもデリッシュキッチンの簡単レシピを配信中！
https://app5g.page.link/fr67

※料理を楽しむにあたり、気をつけていただきたいこと
　https://corp.every.tv/cooking_notes

----------------------------------
お問い合わせはこちら
https://help.delishkitchen.tv/hc/ja/requests/new
----------------------------------
声：音読さん",https://i.ytimg.com/vi/H8PgbP17qYQ/maxresdefault.jpg,1992268,20923,True,public
